,feature,importance,model,day_split,seed,lookback_days,lookforward_days_freezing,lookforward_days_predict
27,temperature_min,0.0,nonweather_patient_passive,0.7,0,28,2,3
28,temperature_mean,0.0,nonweather_patient_passive,0.7,0,28,2,3
5,grass_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,28,2,3
32,temperature_median,0.0,nonweather_patient_passive,0.7,0,28,2,3
33,temperature_latest,0.0,nonweather_patient_passive,0.7,0,28,2,3
34,temperature_max_max,0.0,nonweather_patient_passive,0.7,0,28,2,3
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,28,2,3
3,grass_pollen_range,0.0,nonweather_patient_passive,0.7,0,28,2,3
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,28,2,3
55,humidity_gradient,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
62,wind_speed_skew,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
61,wind_speed_range,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
40,temperature_max_median,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
39,temperature_max_gradient,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
37,temperature_max_range,-0.0003424657534246589,nonweather_patient_passive,0.7,0,28,2,3
70,aqi_skew,-0.0017123287671232945,nonweather_patient_passive,0.7,0,28,2,3
29,temperature_range,-0.0023972602739726124,nonweather_patient_passive,0.7,0,28,2,3
35,temperature_max_min,-0.006164383561643861,nonweather_patient_passive,0.7,0,28,2,3
68,aqi_mean,-0.006164383561643861,nonweather_patient_passive,0.7,0,28,2,3
37,daily_prev_inhaler_gradient,0.055902777777777746,nonweather_patient_active,0.7,0,28,2,3
39,daily_prev_inhaler_latest,0.03541666666666665,nonweather_patient_active,0.7,0,28,2,3
10,daily_day_symp_mean,0.03229166666666663,nonweather_patient_active,0.7,0,28,2,3
21,daily_night_symp_gradient,0.012847222222222187,nonweather_patient_active,0.7,0,28,2,3
2,rcp3_mean,0.012152777777777735,nonweather_patient_active,0.7,0,28,2,3
4,rcp3_skew,0.007638888888888862,nonweather_patient_active,0.7,0,28,2,3
13,daily_day_symp_gradient,0.007291666666666641,nonweather_patient_active,0.7,0,28,2,3
12,daily_day_symp_skew,0.006597222222222199,nonweather_patient_active,0.7,0,28,2,3
5,rcp3_gradient,0.005902777777777757,nonweather_patient_active,0.7,0,28,2,3
34,daily_prev_inhaler_mean,0.005902777777777757,nonweather_patient_active,0.7,0,28,2,3
28,daily_limit_activity_skew,0.004861111111111094,nonweather_patient_active,0.7,0,28,2,3
18,daily_night_symp_mean,0.004513888888888873,nonweather_patient_active,0.7,0,28,2,3
29,daily_limit_activity_gradient,0.00347222222222221,nonweather_patient_active,0.7,0,28,2,3
26,daily_limit_activity_mean,0.00347222222222221,nonweather_patient_active,0.7,0,28,2,3
36,daily_prev_inhaler_skew,0.001736111111111105,nonweather_patient_active,0.7,0,28,2,3
20,daily_night_symp_skew,0.001041666666666663,nonweather_patient_active,0.7,0,28,2,3
16,daily_night_symp_max,0.0,nonweather_patient_active,0.7,0,28,2,3
17,daily_night_symp_min,0.0,nonweather_patient_active,0.7,0,28,2,3
38,daily_prev_inhaler_median,0.0,nonweather_patient_active,0.7,0,28,2,3
3,rcp3_range,0.0,nonweather_patient_active,0.7,0,28,2,3
6,rcp3_median,0.0,nonweather_patient_active,0.7,0,28,2,3
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,28,2,3
7,rcp3_latest,0.0,nonweather_patient_active,0.7,0,28,2,3
33,daily_prev_inhaler_min,0.0,nonweather_patient_active,0.7,0,28,2,3
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,28,2,3
31,daily_limit_activity_latest,0.0,nonweather_patient_active,0.7,0,28,2,3
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,28,2,3
8,daily_day_symp_max,0.0,nonweather_patient_active,0.7,0,28,2,3
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,28,2,3
27,daily_limit_activity_range,0.0,nonweather_patient_active,0.7,0,28,2,3
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,28,2,3
25,daily_limit_activity_min,0.0,nonweather_patient_active,0.7,0,28,2,3
24,daily_limit_activity_max,0.0,nonweather_patient_active,0.7,0,28,2,3
23,daily_night_symp_latest,0.0,nonweather_patient_active,0.7,0,28,2,3
22,daily_night_symp_median,0.0,nonweather_patient_active,0.7,0,28,2,3
14,daily_day_symp_median,0.0,nonweather_patient_active,0.7,0,28,2,3
1,rcp3_min,0.0,nonweather_patient_active,0.7,0,28,2,3
19,daily_night_symp_range,0.0,nonweather_patient_active,0.7,0,28,2,3
15,daily_day_symp_latest,0.0,nonweather_patient_active,0.7,0,28,2,3
0,rcp3_max,0.0,nonweather_patient_active,0.7,0,28,2,3
43,temperature_min_min,0.10095541401273893,weather_patient_passive,0.7,0,28,2,4
50,humidity_max,0.028025477707006474,weather_patient_passive,0.7,0,28,2,4
26,temperature_max,0.017834394904458685,weather_patient_passive,0.7,0,28,2,4
19,weed_pollen_range,0.015286624203821719,weather_patient_passive,0.7,0,28,2,4
56,humidity_median,0.014331210191082865,weather_patient_passive,0.7,0,28,2,4
42,temperature_min_max,0.012738853503184766,weather_patient_passive,0.7,0,28,2,4
70,aqi_skew,0.01210191082802553,weather_patient_passive,0.7,0,28,2,4
68,aqi_mean,0.011146496815286667,weather_patient_passive,0.7,0,28,2,4
58,wind_speed_max,0.009872611464968173,weather_patient_passive,0.7,0,28,2,4
28,temperature_mean,0.007961783439490477,weather_patient_passive,0.7,0,28,2,4
16,weed_pollen_max,0.005414012738853502,weather_patient_passive,0.7,0,28,2,4
18,weed_pollen_mean,0.004140127388535042,weather_patient_passive,0.7,0,28,2,4
45,temperature_min_range,0.004140127388535031,weather_patient_passive,0.7,0,28,2,4
48,temperature_min_median,0.003821656050955413,weather_patient_passive,0.7,0,28,2,4
2,grass_pollen_mean,0.0035031847133757954,weather_patient_passive,0.7,0,28,2,4
46,temperature_min_skew,0.0035031847133757954,weather_patient_passive,0.7,0,28,2,4
38,temperature_max_skew,0.003184713375796189,weather_patient_passive,0.7,0,28,2,4
57,humidity_latest,0.00286624203821656,weather_patient_passive,0.7,0,28,2,4
52,humidity_mean,0.0025477707006369755,weather_patient_passive,0.7,0,28,2,4
71,aqi_gradient,0.0022292993630573243,weather_patient_passive,0.7,0,28,2,4
20,weed_pollen_skew,0.0022292993630573243,weather_patient_passive,0.7,0,28,2,4
32,temperature_median,0.0015923566878980888,weather_patient_passive,0.7,0,28,2,4
41,temperature_max_latest,0.0006369426751592355,weather_patient_passive,0.7,0,28,2,4
66,aqi_max,0.00031847133757961776,weather_patient_passive,0.7,0,28,2,4
44,temperature_min_mean,0.00031847133757961776,weather_patient_passive,0.7,0,28,2,4
39,temperature_max_gradient,0.0,weather_patient_passive,0.7,0,28,2,4
40,temperature_max_median,0.0,weather_patient_passive,0.7,0,28,2,4
72,aqi_median,0.0,weather_patient_passive,0.7,0,28,2,4
67,aqi_min,0.0,weather_patient_passive,0.7,0,28,2,4
69,aqi_range,0.0,weather_patient_passive,0.7,0,28,2,4
1,grass_pollen_min,0.0,weather_patient_passive,0.7,0,28,2,4
64,wind_speed_median,0.0,weather_patient_passive,0.7,0,28,2,4
47,temperature_min_gradient,0.0,weather_patient_passive,0.7,0,28,2,4
59,wind_speed_min,0.0,weather_patient_passive,0.7,0,28,2,4
53,humidity_range,0.0,weather_patient_passive,0.7,0,28,2,4
0,grass_pollen_max,0.0,weather_patient_passive,0.7,0,28,2,4
37,temperature_max_range,0.0,weather_patient_passive,0.7,0,28,2,4
36,temperature_max_mean,0.0,weather_patient_passive,0.7,0,28,2,4
15,tree_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,4
3,grass_pollen_range,0.0,weather_patient_passive,0.7,0,28,2,4
6,grass_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,4
7,grass_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,4
9,tree_pollen_min,0.0,weather_patient_passive,0.7,0,28,2,4
10,tree_pollen_mean,0.0,weather_patient_passive,0.7,0,28,2,4
11,tree_pollen_range,0.0,weather_patient_passive,0.7,0,28,2,4
13,tree_pollen_gradient,0.0,weather_patient_passive,0.7,0,28,2,4
14,tree_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,4
35,temperature_max_min,0.0,weather_patient_passive,0.7,0,28,2,4
73,aqi_latest,0.0,weather_patient_passive,0.7,0,28,2,4
34,temperature_max_max,0.0,weather_patient_passive,0.7,0,28,2,4
22,weed_pollen_median,0.0,weather_patient_passive,0.7,0,28,2,4
23,weed_pollen_latest,0.0,weather_patient_passive,0.7,0,28,2,4
24,extreme_heat,0.0,weather_patient_passive,0.7,0,28,2,4
25,extreme_cold,0.0,weather_patient_passive,0.7,0,28,2,4
27,temperature_min,0.0,weather_patient_passive,0.7,0,28,2,4
33,temperature_latest,0.0,weather_patient_passive,0.7,0,28,2,4
31,temperature_gradient,0.0,weather_patient_passive,0.7,0,28,2,4
5,grass_pollen_gradient,-0.00031847133757961776,weather_patient_passive,0.7,0,28,2,4
49,temperature_min_latest,-0.001273885350318471,weather_patient_passive,0.7,0,28,2,4
62,wind_speed_skew,-0.0015923566878980888,weather_patient_passive,0.7,0,28,2,4
17,weed_pollen_min,-0.0019108280254777066,weather_patient_passive,0.7,0,28,2,4
54,humidity_skew,-0.0019108280254777066,weather_patient_passive,0.7,0,28,2,4
61,wind_speed_range,-0.0022292993630573243,weather_patient_passive,0.7,0,28,2,4
12,tree_pollen_skew,-0.00286624203821656,weather_patient_passive,0.7,0,28,2,4
60,wind_speed_mean,-0.0035031847133757954,weather_patient_passive,0.7,0,28,2,4
30,temperature_skew,-0.004458598726114649,weather_patient_passive,0.7,0,28,2,4
63,wind_speed_gradient,-0.0047770700636942665,weather_patient_passive,0.7,0,28,2,4
55,humidity_gradient,-0.006687898089171973,weather_patient_passive,0.7,0,28,2,4
8,tree_pollen_max,-0.0073248407643312086,weather_patient_passive,0.7,0,28,2,4
51,humidity_min,-0.012101910828025475,weather_patient_passive,0.7,0,28,2,4
21,weed_pollen_gradient,-0.013375796178343946,weather_patient_passive,0.7,0,28,2,4
29,temperature_range,-0.016242038216560506,weather_patient_passive,0.7,0,28,2,4
65,wind_speed_latest,-0.017515923566878977,weather_patient_passive,0.7,0,28,2,4
4,grass_pollen_skew,-0.03152866242038216,weather_patient_passive,0.7,0,28,2,4
18,daily_night_symp_mean,0.03987138263665598,weather_patient_active,0.7,0,28,2,4
21,daily_night_symp_gradient,0.03472668810289394,weather_patient_active,0.7,0,28,2,4
5,rcp3_gradient,0.029260450160771757,weather_patient_active,0.7,0,28,2,4
29,daily_limit_activity_gradient,0.025401929260450196,weather_patient_active,0.7,0,28,2,4
28,daily_limit_activity_skew,0.021864951768488794,weather_patient_active,0.7,0,28,2,4
13,daily_day_symp_gradient,0.01768488745980713,weather_patient_active,0.7,0,28,2,4
27,daily_limit_activity_range,0.01382636655948558,weather_patient_active,0.7,0,28,2,4
20,daily_night_symp_skew,0.013826366559485558,weather_patient_active,0.7,0,28,2,4
34,daily_prev_inhaler_mean,0.011575562700964681,weather_patient_active,0.7,0,28,2,4
2,rcp3_mean,0.007073954983922881,weather_patient_active,0.7,0,28,2,4
36,daily_prev_inhaler_skew,0.004180064308681719,weather_patient_active,0.7,0,28,2,4
23,daily_night_symp_latest,0.0038585209003215936,weather_patient_active,0.7,0,28,2,4
10,daily_day_symp_mean,0.0028938906752412176,weather_patient_active,0.7,0,28,2,4
37,daily_prev_inhaler_gradient,0.0028938906752412064,weather_patient_active,0.7,0,28,2,4
30,daily_limit_activity_median,0.0,weather_patient_active,0.7,0,28,2,4
31,daily_limit_activity_latest,0.0,weather_patient_active,0.7,0,28,2,4
33,daily_prev_inhaler_min,0.0,weather_patient_active,0.7,0,28,2,4
35,daily_prev_inhaler_range,0.0,weather_patient_active,0.7,0,28,2,4
25,daily_limit_activity_min,0.0,weather_patient_active,0.7,0,28,2,4
38,daily_prev_inhaler_median,0.0,weather_patient_active,0.7,0,28,2,4
22,daily_night_symp_median,0.0,weather_patient_active,0.7,0,28,2,4
0,rcp3_max,0.0,weather_patient_active,0.7,0,28,2,4
1,rcp3_min,0.0,weather_patient_active,0.7,0,28,2,4
14,daily_day_symp_median,0.0,weather_patient_active,0.7,0,28,2,4
3,rcp3_range,0.0,weather_patient_active,0.7,0,28,2,4
6,rcp3_median,0.0,weather_patient_active,0.7,0,28,2,4
8,daily_day_symp_max,0.0,weather_patient_active,0.7,0,28,2,4
9,daily_day_symp_min,0.0,weather_patient_active,0.7,0,28,2,4
19,daily_night_symp_range,0.0,weather_patient_active,0.7,0,28,2,4
11,daily_day_symp_range,0.0,weather_patient_active,0.7,0,28,2,4
15,daily_day_symp_latest,0.0,weather_patient_active,0.7,0,28,2,4
16,daily_night_symp_max,0.0,weather_patient_active,0.7,0,28,2,4
17,daily_night_symp_min,0.0,weather_patient_active,0.7,0,28,2,4
39,daily_prev_inhaler_latest,0.0,weather_patient_active,0.7,0,28,2,4
32,daily_prev_inhaler_max,-0.0006430868167202286,weather_patient_active,0.7,0,28,2,4
7,rcp3_latest,-0.0016077170418005936,weather_patient_active,0.7,0,28,2,4
4,rcp3_skew,-0.00257234726688097,weather_patient_active,0.7,0,28,2,4
24,daily_limit_activity_max,-0.006430868167202519,weather_patient_active,0.7,0,28,2,4
26,daily_limit_activity_mean,-0.0067524115755626555,weather_patient_active,0.7,0,28,2,4
12,daily_day_symp_skew,-0.009646302250803807,weather_patient_active,0.7,0,28,2,4
43,temperature_min_min,0.01357615894039731,nonweather_patient_passive,0.7,0,28,2,4
54,humidity_skew,0.013245033112582738,nonweather_patient_passive,0.7,0,28,2,4
59,wind_speed_min,0.01125827814569531,nonweather_patient_passive,0.7,0,28,2,4
36,temperature_max_mean,0.009271523178807884,nonweather_patient_passive,0.7,0,28,2,4
33,temperature_latest,0.009271523178807884,nonweather_patient_passive,0.7,0,28,2,4
18,weed_pollen_mean,0.007284768211920478,nonweather_patient_passive,0.7,0,28,2,4
64,wind_speed_median,0.006291390728476754,nonweather_patient_passive,0.7,0,28,2,4
45,temperature_min_range,0.005960264900662182,nonweather_patient_passive,0.7,0,28,2,4
37,temperature_max_range,0.005960264900662171,nonweather_patient_passive,0.7,0,28,2,4
20,weed_pollen_skew,0.005629139072847611,nonweather_patient_passive,0.7,0,28,2,4
21,weed_pollen_gradient,0.0052980132450330284,nonweather_patient_passive,0.7,0,28,2,4
40,temperature_max_median,0.004966887417218502,nonweather_patient_passive,0.7,0,28,2,4
55,humidity_gradient,0.004635761589403908,nonweather_patient_passive,0.7,0,28,2,4
63,wind_speed_gradient,0.0033112582781456346,nonweather_patient_passive,0.7,0,28,2,4
49,temperature_min_latest,0.002980132450331063,nonweather_patient_passive,0.7,0,28,2,4
65,wind_speed_latest,0.002980132450331063,nonweather_patient_passive,0.7,0,28,2,4
70,aqi_skew,0.0026490066225165142,nonweather_patient_passive,0.7,0,28,2,4
68,aqi_mean,0.0026490066225165034,nonweather_patient_passive,0.7,0,28,2,4
39,temperature_max_gradient,0.002317880794701943,nonweather_patient_passive,0.7,0,28,2,4
46,temperature_min_skew,0.001986754966887383,nonweather_patient_passive,0.7,0,28,2,4
31,temperature_gradient,0.0019867549668873717,nonweather_patient_passive,0.7,0,28,2,4
28,temperature_mean,0.0013245033112582517,nonweather_patient_passive,0.7,0,28,2,4
56,humidity_median,0.0013245033112582517,nonweather_patient_passive,0.7,0,28,2,4
35,temperature_max_min,0.0013245033112582404,nonweather_patient_passive,0.7,0,28,2,4
30,temperature_skew,0.0013245033112582404,nonweather_patient_passive,0.7,0,28,2,4
38,temperature_max_skew,0.0009933774834436804,nonweather_patient_passive,0.7,0,28,2,4
5,grass_pollen_gradient,0.0006622516556291202,nonweather_patient_passive,0.7,0,28,2,4
51,humidity_min,0.0006622516556291202,nonweather_patient_passive,0.7,0,28,2,4
50,humidity_max,0.0006622516556290981,nonweather_patient_passive,0.7,0,28,2,4
12,tree_pollen_skew,0.0003311258278145601,nonweather_patient_passive,0.7,0,28,2,4
44,temperature_min_mean,0.0003311258278145601,nonweather_patient_passive,0.7,0,28,2,4
69,aqi_range,0.0,nonweather_patient_passive,0.7,0,28,2,4
58,wind_speed_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
57,humidity_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
48,temperature_min_median,0.0,nonweather_patient_passive,0.7,0,28,2,4
60,wind_speed_mean,0.0,nonweather_patient_passive,0.7,0,28,2,4
52,humidity_mean,0.0,nonweather_patient_passive,0.7,0,28,2,4
42,temperature_min_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
67,aqi_min,0.0,nonweather_patient_passive,0.7,0,28,2,4
66,aqi_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
47,temperature_min_gradient,0.0,nonweather_patient_passive,0.7,0,28,2,4
0,grass_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
41,temperature_max_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
16,weed_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
2,grass_pollen_mean,0.0,nonweather_patient_passive,0.7,0,28,2,4
4,grass_pollen_skew,0.0,nonweather_patient_passive,0.7,0,28,2,4
6,grass_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,4
7,grass_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
8,tree_pollen_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
9,tree_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,4
10,tree_pollen_mean,0.0,nonweather_patient_passive,0.7,0,28,2,4
11,tree_pollen_range,0.0,nonweather_patient_passive,0.7,0,28,2,4
13,tree_pollen_gradient,0.0,nonweather_patient_passive,0.7,0,28,2,4
1,grass_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,4
15,tree_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
14,tree_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,4
17,weed_pollen_min,0.0,nonweather_patient_passive,0.7,0,28,2,4
24,extreme_heat,0.0,nonweather_patient_passive,0.7,0,28,2,4
34,temperature_max_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
29,temperature_range,0.0,nonweather_patient_passive,0.7,0,28,2,4
27,temperature_min,0.0,nonweather_patient_passive,0.7,0,28,2,4
19,weed_pollen_range,0.0,nonweather_patient_passive,0.7,0,28,2,4
25,extreme_cold,0.0,nonweather_patient_passive,0.7,0,28,2,4
26,temperature_max,0.0,nonweather_patient_passive,0.7,0,28,2,4
23,weed_pollen_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
22,weed_pollen_median,0.0,nonweather_patient_passive,0.7,0,28,2,4
73,aqi_latest,0.0,nonweather_patient_passive,0.7,0,28,2,4
3,grass_pollen_range,-0.00033112582781458233,nonweather_patient_passive,0.7,0,28,2,4
53,humidity_range,-0.00033112582781458233,nonweather_patient_passive,0.7,0,28,2,4
72,aqi_median,-0.00033112582781459344,nonweather_patient_passive,0.7,0,28,2,4
61,wind_speed_range,-0.00033112582781460456,nonweather_patient_passive,0.7,0,28,2,4
62,wind_speed_skew,-0.00033112582781462673,nonweather_patient_passive,0.7,0,28,2,4
71,aqi_gradient,-0.0013245033112583072,nonweather_patient_passive,0.7,0,28,2,4
32,temperature_median,-0.0033112582781457123,nonweather_patient_passive,0.7,0,28,2,4
37,daily_prev_inhaler_gradient,0.0771812080536913,nonweather_patient_active,0.7,0,28,2,4
10,daily_day_symp_mean,0.026510067114093972,nonweather_patient_active,0.7,0,28,2,4
29,daily_limit_activity_gradient,0.01006711409395974,nonweather_patient_active,0.7,0,28,2,4
18,daily_night_symp_mean,0.008389261744966469,nonweather_patient_active,0.7,0,28,2,4
12,daily_day_symp_skew,0.008053691275167797,nonweather_patient_active,0.7,0,28,2,4
13,daily_day_symp_gradient,0.007718120805369133,nonweather_patient_active,0.7,0,28,2,4
28,daily_limit_activity_skew,0.006040268456375853,nonweather_patient_active,0.7,0,28,2,4
21,daily_night_symp_gradient,0.005369127516778538,nonweather_patient_active,0.7,0,28,2,4
20,daily_night_symp_skew,0.005033557046979886,nonweather_patient_active,0.7,0,28,2,4
5,rcp3_gradient,0.005033557046979886,nonweather_patient_active,0.7,0,28,2,4
39,daily_prev_inhaler_latest,0.0020134228187919656,nonweather_patient_active,0.7,0,28,2,4
26,daily_limit_activity_mean,0.0010067114093960106,nonweather_patient_active,0.7,0,28,2,4
31,daily_limit_activity_latest,0.0010067114093959884,nonweather_patient_active,0.7,0,28,2,4
1,rcp3_min,0.0010067114093959884,nonweather_patient_active,0.7,0,28,2,4
11,daily_day_symp_range,0.0,nonweather_patient_active,0.7,0,28,2,4
9,daily_day_symp_min,0.0,nonweather_patient_active,0.7,0,28,2,4
38,daily_prev_inhaler_median,0.0,nonweather_patient_active,0.7,0,28,2,4
35,daily_prev_inhaler_range,0.0,nonweather_patient_active,0.7,0,28,2,4
33,daily_prev_inhaler_min,0.0,nonweather_patient_active,0.7,0,28,2,4
32,daily_prev_inhaler_max,0.0,nonweather_patient_active,0.7,0,28,2,4
30,daily_limit_activity_median,0.0,nonweather_patient_active,0.7,0,28,2,4
3,rcp3_range,0.0,nonweather_patient_active,0.7,0,28,2,4
